id;name;title;room_type;city;latitude;longitude;rating;total_votes;price
9935612;Deslumbrante Vista da Praia de Copacabana;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96554;-43.175388;4,89;142;433
765316183894566307;Lindo Apt na praia de Botafogo.;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.948059;-43.1826984;4,89;9;281
2829531;Leblon, conforto ao lado da praia.;Condomínio em Rio;entire_home;Rio;-22.98697;-43.22718;5,0;39;765
53431305;Loft,  reformado, no melhor ponto de Copacabana.;Loft em Copacabana;entire_home;Copacabana;-22.98237;-43.19211;4,94;33;262
40987047;Aconchego de Laranjeiras;Apartamento em Laranjeiras;entire_home;Laranjeiras;-22.93446;-43.18685;5,0;20;283
729565008445102126;Leblon clássico, entre o mar e a lagoa;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9835236;-43.2164696;4,8;15;473
46643351;Loft in Rio.byFla Equipado e Perto de Tudo.;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.93456;-43.1771;4,94;33;229
638561818930702405;Apartamento frente à praia da Barra da Tijuca;Apartamento em Barra da Tijuca;entire_home;Barra da Tijuca;-23.010279;-43.365223;4,36;14;365
582755782139993512;Apartamento moderno próximo à praia de Ipanema;Apartamento em Ipanema;entire_home;Ipanema;-22.98308;-43.20123;4,84;43;516
815826222101331143;apartamento inteiro com 1 Suíte  barra da tijuca;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.006600151611277;-43.340934280163836;5,0;4;314
9316004;Casa Colonial na Gávea 2;Casa em Rio de Janeiro;entire_home;Rio de Janeiro;-22.97377;-43.22766;4,84;83;364
704237501595287084;Apto aconchegante com balsa que deixa na praia;Condomínio em Rio de Janeiro;entire_home;Rio de Janeiro;-23.00995;-43.42884;4,88;24;289
840014779844345698;Vista parcial do Pão de Açúcar;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9271259;-43.1738086;4,5;6;226
