model,history,neurons,layers,optimizer,learning_rate,loss,y_log,r2_score,mape,time,epochs
<keras.src.engine.sequential.Sequential object at 0x39bfbafd0>,<keras.src.callbacks.History object at 0x39be59ed0>,64,2,adam,0.01,mse,True,-3.448910825338766,0.9799979305330225,3.53409481048584,241
<keras.src.engine.sequential.Sequential object at 0x39e743dd0>,<keras.src.callbacks.History object at 0x39e02b4d0>,64,2,adam,0.01,mse,False,0.2969064716176615,0.351252583264627,1.050713062286377,48
<keras.src.engine.sequential.Sequential object at 0x39e37a9d0>,<keras.src.callbacks.History object at 0x39e3f9cd0>,64,2,adam,0.01,mean_absolute_percentage_error,True,-3.4495592987048145,0.9798335603533681,2.213731288909912,137
<keras.src.engine.sequential.Sequential object at 0x3a016bdd0>,<keras.src.callbacks.History object at 0x39fac65d0>,64,2,adam,0.01,mean_absolute_percentage_error,False,0.3320553155567818,0.24866473601391534,1.3780229091644287,73
<keras.src.engine.sequential.Sequential object at 0x3a06c0290>,<keras.src.callbacks.History object at 0x3a075c190>,64,2,adam,0.001,mean_squared_logarithmic_error,True,-3.455747387231744,0.9808670691657975,2.034466028213501,119
<keras.src.engine.sequential.Sequential object at 0x3a078ce10>,<keras.src.callbacks.History object at 0x3a00e2210>,64,2,adam,0.001,mean_squared_logarithmic_error,False,0.27327551128231664,0.3005106183164207,5.9203197956085205,346
<keras.src.engine.sequential.Sequential object at 0x3a014a9d0>,<keras.src.callbacks.History object at 0x3a24a1910>,64,2,adam,0.001,mse,True,-3.4542034668724932,0.9810100320048188,2.285367012023926,144
<keras.src.engine.sequential.Sequential object at 0x3a0ebfa50>,<keras.src.callbacks.History object at 0x3a29bbd90>,64,2,adam,0.001,mse,False,0.32751653366815625,0.3757017026196691,2.1153547763824463,111
<keras.src.engine.sequential.Sequential object at 0x3a37e5990>,<keras.src.callbacks.History object at 0x3a387d690>,64,2,adam,0.001,mean_absolute_percentage_error,True,-3.4554519678713174,0.9808425099434526,2.3572847843170166,152
<keras.src.engine.sequential.Sequential object at 0x3a2963dd0>,<keras.src.callbacks.History object at 0x3a4cbac10>,64,2,adam,0.001,mean_absolute_percentage_error,False,0.10935840380001971,0.2641433355490019,3.3183679580688477,220
<keras.src.engine.sequential.Sequential object at 0x3a59ea8d0>,<keras.src.callbacks.History object at 0x3a5a4ce50>,64,2,sgd,0.1,mean_squared_logarithmic_error,True,-3.462244804930667,0.9819057878175218,2.315714120864868,153
<keras.src.engine.sequential.Sequential object at 0x3a669f010>,<keras.src.callbacks.History object at 0x3a631a810>,64,2,sgd,0.1,mean_squared_logarithmic_error,False,0.2916292099322749,0.2770298478964217,1.479482889175415,88
<keras.src.engine.sequential.Sequential object at 0x3a6cc2190>,<keras.src.callbacks.History object at 0x3a6d57bd0>,64,2,sgd,0.1,mse,True,-3.565758818592788,1.0,0.815356969833374,31
<keras.src.engine.sequential.Sequential object at 0x3a6cc97d0>,<keras.src.callbacks.History object at 0x3a6ca0410>,64,2,sgd,0.1,mse,False,-3.565758818592788,1.0,0.7971251010894775,31
<keras.src.engine.sequential.Sequential object at 0x3a4f70690>,<keras.src.callbacks.History object at 0x3a8057e50>,64,2,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,0.8412902355194092,31
<keras.src.engine.sequential.Sequential object at 0x3a596dd10>,<keras.src.callbacks.History object at 0x3a903e050>,64,2,sgd,0.1,mean_absolute_percentage_error,False,-0.5023009855436524,0.38021459697216897,0.8379509449005127,35
<keras.src.engine.sequential.Sequential object at 0x3a9472d90>,<keras.src.callbacks.History object at 0x3a94788d0>,64,2,sgd,0.01,mean_squared_logarithmic_error,True,-3.4605183799243306,0.9815576153502198,3.427708864212036,242
<keras.src.engine.sequential.Sequential object at 0x3aa7b6a10>,<keras.src.callbacks.History object at 0x3aae55110>,64,2,sgd,0.01,mean_squared_logarithmic_error,False,0.21712113936970934,0.28955153055078825,6.680652856826782,530
<keras.src.engine.sequential.Sequential object at 0x3ac28bdd0>,<keras.src.callbacks.History object at 0x3ac34bf50>,64,2,sgd,0.01,mse,True,-3.45547483724397,0.9808965005807333,2.5839970111846924,188
<keras.src.engine.sequential.Sequential object at 0x3ab9e5350>,<keras.src.callbacks.History object at 0x3ac6f62d0>,64,2,sgd,0.01,mse,False,-3.565758818592788,1.0,0.8132147789001465,31
<keras.src.engine.sequential.Sequential object at 0x3ab994150>,<keras.src.callbacks.History object at 0x3ad983890>,64,2,sgd,0.01,mean_absolute_percentage_error,True,-3.45364676744001,0.9804282897038856,1.3659818172454834,78
<keras.src.engine.sequential.Sequential object at 0x3ad889b90>,<keras.src.callbacks.History object at 0x3ad8c08d0>,64,2,sgd,0.01,mean_absolute_percentage_error,False,0.16593569126922858,0.2456221332376024,1.765949010848999,110
<keras.src.engine.sequential.Sequential object at 0x3ad8f7190>,<keras.src.callbacks.History object at 0x3afb32850>,64,2,sgd,0.001,mean_squared_logarithmic_error,True,-3.4593985107219725,0.9821386483543764,8.990936040878296,732
<keras.src.engine.sequential.Sequential object at 0x3b0dd3350>,<keras.src.callbacks.History object at 0x3b0120fd0>,64,2,sgd,0.001,mean_squared_logarithmic_error,False,-0.06849533462247748,0.2900676984899492,26.922998189926147,2205
<keras.src.engine.sequential.Sequential object at 0x3b0e197d0>,<keras.src.callbacks.History object at 0x3b1c9cb10>,64,2,sgd,0.001,mse,True,-3.4613011169317103,0.9822332538774043,3.531014919281006,247
<keras.src.engine.sequential.Sequential object at 0x3b0ce6a50>,<keras.src.callbacks.History object at 0x3b2b2b550>,64,2,sgd,0.001,mse,False,-3.546199929307334,0.9973019071412247,0.9990999698638916,31
<keras.src.engine.sequential.Sequential object at 0x3b2b8a6d0>,<keras.src.callbacks.History object at 0x3b4255ad0>,64,2,sgd,0.001,mean_absolute_percentage_error,True,-3.454973205588585,0.9805117302645763,1.8595919609069824,118
<keras.src.engine.sequential.Sequential object at 0x3b4237550>,<keras.src.callbacks.History object at 0x3b44ad610>,64,2,sgd,0.001,mean_absolute_percentage_error,False,0.20237947041297255,0.23504032149749576,8.118804216384888,631
<keras.src.engine.sequential.Sequential object at 0x3b51e2d90>,<keras.src.callbacks.History object at 0x3b50027d0>,64,3,adam,0.1,mean_squared_logarithmic_error,True,-3.446513063672594,0.9793013283095018,1.8070929050445557,84
<keras.src.engine.sequential.Sequential object at 0x3b61cb750>,<keras.src.callbacks.History object at 0x3b62388d0>,64,3,adam,0.1,mean_squared_logarithmic_error,False,0.4309904316178855,0.2970147268206607,1.2941110134124756,49
<keras.src.engine.sequential.Sequential object at 0x3b010ca50>,<keras.src.callbacks.History object at 0x3b59b2350>,64,3,adam,0.1,mse,True,-3.449835464347463,0.9800077198724857,1.9002468585968018,78
<keras.src.engine.sequential.Sequential object at 0x3b61bd7d0>,<keras.src.callbacks.History object at 0x3b6e81210>,64,3,adam,0.1,mse,False,0.4884142857688295,0.24892210445103555,4.334100008010864,65
<keras.src.engine.sequential.Sequential object at 0x3b0112fd0>,<keras.src.callbacks.History object at 0x3ac38d690>,64,3,adam,0.1,mean_absolute_percentage_error,True,-3.450258787513971,0.9801393705954187,2.994757890701294,152
<keras.src.engine.sequential.Sequential object at 0x3885802d0>,<keras.src.callbacks.History object at 0x3b0a92090>,64,3,adam,0.1,mean_absolute_percentage_error,False,0.010233908949415449,0.26526756587506894,2.0883238315582275,98
<keras.src.engine.sequential.Sequential object at 0x3b6238ad0>,<keras.src.callbacks.History object at 0x39e7645d0>,64,3,adam,0.01,mean_squared_logarithmic_error,True,-3.450415618254044,0.9801295263611018,3.1246609687805176,170
<keras.src.engine.sequential.Sequential object at 0x39933a0d0>,<keras.src.callbacks.History object at 0x3b961c390>,64,3,adam,0.01,mean_squared_logarithmic_error,False,0.35363661522784606,0.22338901345103568,2.4810290336608887,125
<keras.src.engine.sequential.Sequential object at 0x3bb154fd0>,<keras.src.callbacks.History object at 0x3bb190650>,64,3,adam,0.01,mse,True,-3.449051053936511,0.9799075844042013,2.0205798149108887,101
<keras.src.engine.sequential.Sequential object at 0x3baf59790>,<keras.src.callbacks.History object at 0x3bc53b810>,64,3,adam,0.01,mse,False,0.47307242998986465,0.2897396933612894,1.1917319297790527,44
<keras.src.engine.sequential.Sequential object at 0x3bde200d0>,<keras.src.callbacks.History object at 0x3bde8eed0>,64,3,adam,0.01,mean_absolute_percentage_error,True,-3.4528065895199758,0.9804935775337131,1.405766248703003,58
<keras.src.engine.sequential.Sequential object at 0x3bcf2c950>,<keras.src.callbacks.History object at 0x3bf95a810>,64,3,adam,0.01,mean_absolute_percentage_error,False,0.3159903120446367,0.2496250713027312,1.663640022277832,72
<keras.src.engine.sequential.Sequential object at 0x3bc58b890>,<keras.src.callbacks.History object at 0x3c02a4610>,64,3,adam,0.001,mean_squared_logarithmic_error,True,-3.453986058799953,0.98032417155934,3.178765058517456,188
<keras.src.engine.sequential.Sequential object at 0x3bf693d50>,<keras.src.callbacks.History object at 0x3c10230d0>,64,3,adam,0.001,mean_squared_logarithmic_error,False,0.30453688803749157,0.2658363994005259,6.262103080749512,407
<keras.src.engine.sequential.Sequential object at 0x3c24cd750>,<keras.src.callbacks.History object at 0x3c1c748d0>,64,3,adam,0.001,mse,True,-3.4531618754993936,0.9805164370251569,2.123798131942749,107
<keras.src.engine.sequential.Sequential object at 0x3c21cbdd0>,<keras.src.callbacks.History object at 0x3c3d87750>,64,3,adam,0.001,mse,False,0.2038105235751917,0.455739536089492,1.5164730548858643,69
<keras.src.engine.sequential.Sequential object at 0x3c3d38110>,<keras.src.callbacks.History object at 0x3c3f16350>,64,3,adam,0.001,mean_absolute_percentage_error,True,-3.4533866157036597,0.9804690293249108,2.8975989818573,168
<keras.src.engine.sequential.Sequential object at 0x3c55a3dd0>,<keras.src.callbacks.History object at 0x3c538da50>,64,3,adam,0.001,mean_absolute_percentage_error,False,0.39309967034182525,0.2203170637648425,3.594838857650757,219
<keras.src.engine.sequential.Sequential object at 0x3c3f67910>,<keras.src.callbacks.History object at 0x3c612a610>,64,3,sgd,0.1,mean_squared_logarithmic_error,True,-3.4575265109281546,0.9810179415450198,4.067990064620972,289
<keras.src.engine.sequential.Sequential object at 0x3c64ce450>,<keras.src.callbacks.History object at 0x3c6122e90>,64,3,sgd,0.1,mean_squared_logarithmic_error,False,0.3496484448839994,0.2809768150988947,2.6335701942443848,120
<keras.src.engine.sequential.Sequential object at 0x3c77d3f90>,<keras.src.callbacks.History object at 0x3c7e9d5d0>,64,3,sgd,0.1,mse,True,-3.565758818592788,1.0,1.0352749824523926,31
<keras.src.engine.sequential.Sequential object at 0x3c3f02b10>,<keras.src.callbacks.History object at 0x3c91b0050>,64,3,sgd,0.1,mse,False,-3.565758818592788,1.0,1.2458219528198242,31
<keras.src.engine.sequential.Sequential object at 0x3cb385190>,<keras.src.callbacks.History object at 0x3cb3b63d0>,64,3,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,1.2188396453857422,31
<keras.src.engine.sequential.Sequential object at 0x3c9e2ef50>,<keras.src.callbacks.History object at 0x3cba25050>,64,3,sgd,0.1,mean_absolute_percentage_error,False,-1.2374626749710758,0.4449201023538426,1.298496961593628,36
<keras.src.engine.sequential.Sequential object at 0x3cba3bdd0>,<keras.src.callbacks.History object at 0x3cc6a7610>,64,3,sgd,0.01,mean_squared_logarithmic_error,True,-3.4632102089859016,0.9820735579758789,6.6956987380981445,473
<keras.src.engine.sequential.Sequential object at 0x3cd68bdd0>,<keras.src.callbacks.History object at 0x3cd74ab90>,64,3,sgd,0.01,mean_squared_logarithmic_error,False,0.17455207985841348,0.296575732447647,6.125752687454224,438
<keras.src.engine.sequential.Sequential object at 0x3cdeb29d0>,<keras.src.callbacks.History object at 0x3cd79e3d0>,64,3,sgd,0.01,mse,True,-3.4583330656731617,0.9815868774453742,2.077662944793701,113
<keras.src.engine.sequential.Sequential object at 0x3cef9dd10>,<keras.src.callbacks.History object at 0x3cfe8f750>,64,3,sgd,0.01,mse,False,-3.565758818592788,1.0,1.1521480083465576,38
<keras.src.engine.sequential.Sequential object at 0x3cb8f5b50>,<keras.src.callbacks.History object at 0x3d118e050>,64,3,sgd,0.01,mean_absolute_percentage_error,True,-3.449353864587586,0.9798837926661426,2.177021026611328,114
<keras.src.engine.sequential.Sequential object at 0x3d1e6bb90>,<keras.src.callbacks.History object at 0x3d1eb2990>,64,3,sgd,0.01,mean_absolute_percentage_error,False,0.19975437463577028,0.2677046021981211,1.9626741409301758,101
<keras.src.engine.sequential.Sequential object at 0x3d1ef6950>,<keras.src.callbacks.History object at 0x3d306d2d0>,64,3,sgd,0.001,mean_squared_logarithmic_error,True,-3.4641683496545532,0.9823865000913222,7.851379156112671,582
<keras.src.engine.sequential.Sequential object at 0x3d4003dd0>,<keras.src.callbacks.History object at 0x3d38b3b50>,64,3,sgd,0.001,mean_squared_logarithmic_error,False,0.0703443739685724,0.27361000521300105,29.36070704460144,2275
<keras.src.engine.sequential.Sequential object at 0x3d4068390>,<keras.src.callbacks.History object at 0x3d5b68910>,64,3,sgd,0.001,mse,True,-3.4597361255613572,0.9815788132008586,4.606992959976196,303
<keras.src.engine.sequential.Sequential object at 0x3d59c1690>,<keras.src.callbacks.History object at 0x3d52d6a90>,64,3,sgd,0.001,mse,False,-3.5342628837686823,0.9917192948502669,0.9711141586303711,33
<keras.src.engine.sequential.Sequential object at 0x3d6cf9490>,<keras.src.callbacks.History object at 0x3d6ce0fd0>,64,3,sgd,0.001,mean_absolute_percentage_error,True,-3.4530001555860954,0.9806449765387206,2.4592628479003906,147
<keras.src.engine.sequential.Sequential object at 0x3d93d2b50>,<keras.src.callbacks.History object at 0x3d949de10>,64,3,sgd,0.001,mean_absolute_percentage_error,False,0.23898276959281772,0.22378625665342244,7.707419157028198,571
<keras.src.engine.sequential.Sequential object at 0x3da138610>,<keras.src.callbacks.History object at 0x3da21c510>,128,1,adam,0.1,mean_squared_logarithmic_error,True,-3.457101347001574,0.9813659146440195,3.153611183166504,233
<keras.src.engine.sequential.Sequential object at 0x3db2c97d0>,<keras.src.callbacks.History object at 0x3da25a650>,128,1,adam,0.1,mean_squared_logarithmic_error,False,0.15035705780647446,0.26949485858982625,0.8671159744262695,41
<keras.src.engine.sequential.Sequential object at 0x3db2da950>,<keras.src.callbacks.History object at 0x3db0565d0>,128,1,adam,0.1,mse,True,-3.451331913858456,0.9803471751296899,1.7101109027862549,110
<keras.src.engine.sequential.Sequential object at 0x3dc49bd50>,<keras.src.callbacks.History object at 0x3dc545ed0>,128,1,adam,0.1,mse,False,0.30946248285326505,0.34372005739598943,0.8996779918670654,39
<keras.src.engine.sequential.Sequential object at 0x3db67d390>,<keras.src.callbacks.History object at 0x3dc23ac10>,128,1,adam,0.1,mean_absolute_percentage_error,True,-3.4473163785936967,0.980063028900551,2.0840582847595215,146
<keras.src.engine.sequential.Sequential object at 0x3dd4b4550>,<keras.src.callbacks.History object at 0x3dd4a1f50>,128,1,adam,0.1,mean_absolute_percentage_error,False,-0.09102298333680103,0.2985256385901123,1.032639980316162,50
<keras.src.engine.sequential.Sequential object at 0x3dd550850>,<keras.src.callbacks.History object at 0x3dd20a750>,128,1,adam,0.01,mean_squared_logarithmic_error,True,-3.449677612150216,0.9798317421457527,0.8379509449005127,36
<keras.src.engine.sequential.Sequential object at 0x3dd23bd50>,<keras.src.callbacks.History object at 0x3dde53b90>,128,1,adam,0.01,mean_squared_logarithmic_error,False,0.2840259310317911,0.26006456069371964,3.3731231689453125,248
<keras.src.engine.sequential.Sequential object at 0x3df0bc810>,<keras.src.callbacks.History object at 0x3df729e10>,128,1,adam,0.01,mse,True,-3.452021717064355,0.9804525982189778,0.7800641059875488,36
<keras.src.engine.sequential.Sequential object at 0x3de5d5090>,<keras.src.callbacks.History object at 0x3dde12c90>,128,1,adam,0.01,mse,False,0.38121904821861363,0.31701345802151026,1.0835907459259033,63
<keras.src.engine.sequential.Sequential object at 0x3dfa9bdd0>,<keras.src.callbacks.History object at 0x3de610190>,128,1,adam,0.01,mean_absolute_percentage_error,True,-3.4496516833730464,0.9806846656326718,1.202587366104126,73
<keras.src.engine.sequential.Sequential object at 0x3dfaa7e50>,<keras.src.callbacks.History object at 0x3e1877590>,128,1,adam,0.01,mean_absolute_percentage_error,False,0.14802911483708847,0.2526778172087818,1.5860652923583984,109
<keras.src.engine.sequential.Sequential object at 0x3e197bdd0>,<keras.src.callbacks.History object at 0x3e19fb1d0>,128,1,adam,0.001,mean_squared_logarithmic_error,True,-3.4577356688804732,0.9813797285982508,3.066406726837158,228
<keras.src.engine.sequential.Sequential object at 0x3e205c550>,<keras.src.callbacks.History object at 0x3e1c5bcd0>,128,1,adam,0.001,mean_squared_logarithmic_error,False,0.2139439283742952,0.2688466114194777,12.009475231170654,1001
<keras.src.engine.sequential.Sequential object at 0x3e3ca23d0>,<keras.src.callbacks.History object at 0x3e3ce5c90>,128,1,adam,0.001,mse,True,-3.4565560854169446,0.9810693816388683,1.4777588844299316,95
<keras.src.engine.sequential.Sequential object at 0x3e277ce10>,<keras.src.callbacks.History object at 0x3e3914650>,128,1,adam,0.001,mse,False,0.4062630738651878,0.29817792519315656,2.8114259243011475,205
<keras.src.engine.sequential.Sequential object at 0x3e3a6f4d0>,<keras.src.callbacks.History object at 0x3e4b1fd10>,128,1,adam,0.001,mean_absolute_percentage_error,True,-3.454104719831429,0.9808738756488538,1.507565975189209,95
<keras.src.engine.sequential.Sequential object at 0x3e40dcc50>,<keras.src.callbacks.History object at 0x3e40ff750>,128,1,adam,0.001,mean_absolute_percentage_error,False,-0.06205483893916264,0.2702737804513494,7.928739070892334,632
<keras.src.engine.sequential.Sequential object at 0x3e5debdd0>,<keras.src.callbacks.History object at 0x3e4f1fed0>,128,1,sgd,0.1,mean_squared_logarithmic_error,True,-3.458168952620399,0.9812916459001328,1.2160217761993408,76
<keras.src.engine.sequential.Sequential object at 0x3e4fd0110>,<keras.src.callbacks.History object at 0x3e6e96150>,128,1,sgd,0.1,mean_squared_logarithmic_error,False,0.16883998371785292,0.2806093475674909,6.870790004730225,563
<keras.src.engine.sequential.Sequential object at 0x3e7312f10>,<keras.src.callbacks.History object at 0x3e69ae350>,128,1,sgd,0.1,mse,True,-3.4494539721275466,0.9802140272499638,0.7213380336761475,34
<keras.src.engine.sequential.Sequential object at 0x3e69f9650>,<keras.src.callbacks.History object at 0x3e85a09d0>,128,1,sgd,0.1,mse,False,-3.565758818592788,1.0,0.6561610698699951,31
<keras.src.engine.sequential.Sequential object at 0x3e85b0a10>,<keras.src.callbacks.History object at 0x3e953c1d0>,128,1,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,0.745060920715332,32
<keras.src.engine.sequential.Sequential object at 0x3e9977950>,<keras.src.callbacks.History object at 0x3e995dc90>,128,1,sgd,0.1,mean_absolute_percentage_error,False,0.171645974404407,0.25711749684638896,1.4192919731140137,96
<keras.src.engine.sequential.Sequential object at 0x3e9a129d0>,<keras.src.callbacks.History object at 0x3ea07a590>,128,1,sgd,0.01,mean_squared_logarithmic_error,True,-3.4569165949661658,0.9813920630004501,4.367391109466553,300
<keras.src.engine.sequential.Sequential object at 0x3ea994ed0>,<keras.src.callbacks.History object at 0x3ea970f50>,128,1,sgd,0.01,mean_squared_logarithmic_error,False,0.16239504599300858,0.2794330351825372,60.17171812057495,4667
<keras.src.engine.sequential.Sequential object at 0x3ebc93210>,<keras.src.callbacks.History object at 0x3ea597890>,128,1,sgd,0.01,mse,True,-3.454653598729214,0.9808207831996476,0.9923150539398193,47
<keras.src.engine.sequential.Sequential object at 0x3ea65bdd0>,<keras.src.callbacks.History object at 0x3eca66010>,128,1,sgd,0.01,mse,False,-3.523098812257876,0.9953801290290263,0.7690677642822266,31
<keras.src.engine.sequential.Sequential object at 0x3ea67f490>,<keras.src.callbacks.History object at 0x3ecaee950>,128,1,sgd,0.01,mean_absolute_percentage_error,True,-3.44801030152649,0.9801069665825017,1.6916999816894531,108
<keras.src.engine.sequential.Sequential object at 0x3ea5a29d0>,<keras.src.callbacks.History object at 0x3edf53ad0>,128,1,sgd,0.01,mean_absolute_percentage_error,False,0.2036137631008631,0.23828808498230772,3.8928802013397217,305
<keras.src.engine.sequential.Sequential object at 0x3eca58f90>,<keras.src.callbacks.History object at 0x3ee197fd0>,128,1,sgd,0.001,mean_squared_logarithmic_error,True,-3.4570520947939896,0.9812263446547591,28.163247108459473,2302
<keras.src.engine.sequential.Sequential object at 0x3f0028bd0>,<keras.src.callbacks.History object at 0x3edf14a50>,128,1,sgd,0.001,mean_squared_logarithmic_error,False,-0.4207274986638472,0.32764112980082233,121.80780100822449,10000
<keras.src.engine.sequential.Sequential object at 0x3f3171b10>,<keras.src.callbacks.History object at 0x3f328a810>,128,1,sgd,0.001,mse,True,-3.4553813469934695,0.9810579538564571,2.6120121479034424,188
<keras.src.engine.sequential.Sequential object at 0x3f3303d50>,<keras.src.callbacks.History object at 0x3f35ff8d0>,128,1,sgd,0.001,mse,False,0.37635402701582565,0.3450785489009159,0.946505069732666,45
<keras.src.engine.sequential.Sequential object at 0x3f3272b10>,<keras.src.callbacks.History object at 0x3f36850d0>,128,1,sgd,0.001,mean_absolute_percentage_error,True,-3.450359889442967,0.9805886798486478,1.4593641757965088,86
<keras.src.engine.sequential.Sequential object at 0x3f374fe50>,<keras.src.callbacks.History object at 0x3f36dc1d0>,128,1,sgd,0.001,mean_absolute_percentage_error,False,-0.3817224715741816,0.31819687334388075,17.206964015960693,1441
<keras.src.engine.sequential.Sequential object at 0x3f35fc5d0>,<keras.src.callbacks.History object at 0x3f4147250>,128,2,adam,0.1,mean_squared_logarithmic_error,True,-3.448592493710219,0.9796242524290237,1.6625471115112305,54
<keras.src.engine.sequential.Sequential object at 0x3f40e0dd0>,<keras.src.callbacks.History object at 0x3f4512810>,128,2,adam,0.1,mean_squared_logarithmic_error,False,0.26234356802820114,0.2902287128875597,1.3809020519256592,52
<keras.src.engine.sequential.Sequential object at 0x3f453bdd0>,<keras.src.callbacks.History object at 0x3f615fe10>,128,2,adam,0.1,mse,True,-3.565758818592788,1.0,1.054305076599121,31
<keras.src.engine.sequential.Sequential object at 0x3f40abdd0>,<keras.src.callbacks.History object at 0x3f6aa4350>,128,2,adam,0.1,mse,False,0.3154138183697246,0.31247587790094045,1.3645379543304443,65
<keras.src.engine.sequential.Sequential object at 0x3f7d68e10>,<keras.src.callbacks.History object at 0x3f7d870d0>,128,2,adam,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,0.9646799564361572,31
<keras.src.engine.sequential.Sequential object at 0x3f7d42a50>,<keras.src.callbacks.History object at 0x3f4586350>,128,2,adam,0.1,mean_absolute_percentage_error,False,0.3067901032204252,0.2424580368453908,1.3999757766723633,67
<keras.src.engine.sequential.Sequential object at 0x3f6b1f290>,<keras.src.callbacks.History object at 0x3f86da450>,128,2,adam,0.01,mean_squared_logarithmic_error,True,-3.4487893012562267,0.9796645659376255,2.9808478355407715,185
<keras.src.engine.sequential.Sequential object at 0x3fa92e590>,<keras.src.callbacks.History object at 0x3f9794b10>,128,2,adam,0.01,mean_squared_logarithmic_error,False,0.3584245317300495,0.2806455029328956,1.717505693435669,91
<keras.src.engine.sequential.Sequential object at 0x3fad62210>,<keras.src.callbacks.History object at 0x3fadcc6d0>,128,2,adam,0.01,mse,True,-3.446785428090265,0.9794978920333215,3.1664321422576904,190
<keras.src.engine.sequential.Sequential object at 0x3fad5ab10>,<keras.src.callbacks.History object at 0x3fb591c10>,128,2,adam,0.01,mse,False,0.2660459519224011,0.3202222739234283,1.3438241481781006,63
<keras.src.engine.sequential.Sequential object at 0x3fc501450>,<keras.src.callbacks.History object at 0x3fcb22310>,128,2,adam,0.01,mean_absolute_percentage_error,True,-3.446364514525907,0.9795606744441658,2.3660190105438232,139
<keras.src.engine.sequential.Sequential object at 0x3fcc86a50>,<keras.src.callbacks.History object at 0x3fc4ea0d0>,128,2,adam,0.01,mean_absolute_percentage_error,False,0.24062995096520912,0.25192299646553096,1.616058111190796,69
<keras.src.engine.sequential.Sequential object at 0x3fc2b3050>,<keras.src.callbacks.History object at 0x3fd8a3990>,128,2,adam,0.001,mean_squared_logarithmic_error,True,-3.45402102436595,0.9804605907835369,2.473020076751709,140
<keras.src.engine.sequential.Sequential object at 0x3fc55bdd0>,<keras.src.callbacks.History object at 0x3ff1bc6d0>,128,2,adam,0.001,mean_squared_logarithmic_error,False,0.3162156328759236,0.3078525136006456,5.6778059005737305,386
<keras.src.engine.sequential.Sequential object at 0x3fe0fa9d0>,<keras.src.callbacks.History object at 0x400de4c50>,128,2,adam,0.001,mse,True,-3.4566382185616398,0.9810001070091021,2.3762400150299072,141
<keras.src.engine.sequential.Sequential object at 0x3ffe7a8d0>,<keras.src.callbacks.History object at 0x3ffce2910>,128,2,adam,0.001,mse,False,0.3661828190777472,0.320034650266685,1.5924501419067383,81
<keras.src.engine.sequential.Sequential object at 0x401d80810>,<keras.src.callbacks.History object at 0x4018d6610>,128,2,adam,0.001,mean_absolute_percentage_error,True,-3.4553512399777118,0.9805859001503326,3.0157389640808105,176
<keras.src.engine.sequential.Sequential object at 0x402c33510>,<keras.src.callbacks.History object at 0x402605090>,128,2,adam,0.001,mean_absolute_percentage_error,False,0.1960662132904123,0.2424469261317891,2.706463098526001,153
<keras.src.engine.sequential.Sequential object at 0x402c37e50>,<keras.src.callbacks.History object at 0x402cc8a50>,128,2,sgd,0.1,mean_squared_logarithmic_error,True,-3.4622165387457864,0.9821709130393936,2.3308537006378174,116
<keras.src.engine.sequential.Sequential object at 0x4034d3b90>,<keras.src.callbacks.History object at 0x40449d290>,128,2,sgd,0.1,mean_squared_logarithmic_error,False,0.3149616651826872,0.26787623320906073,3.6365880966186523,186
<keras.src.engine.sequential.Sequential object at 0x4033cbdd0>,<keras.src.callbacks.History object at 0x405e889d0>,128,2,sgd,0.1,mse,True,-3.565758818592788,1.0,0.9413449764251709,31
<keras.src.engine.sequential.Sequential object at 0x405e0bdd0>,<keras.src.callbacks.History object at 0x404ea08d0>,128,2,sgd,0.1,mse,False,-3.565758818592788,1.0,0.873539924621582,31
<keras.src.engine.sequential.Sequential object at 0x405f326d0>,<keras.src.callbacks.History object at 0x406deff50>,128,2,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,0.8356761932373047,31
<keras.src.engine.sequential.Sequential object at 0x406dabdd0>,<keras.src.callbacks.History object at 0x4069db950>,128,2,sgd,0.1,mean_absolute_percentage_error,False,-0.5247313778458302,0.3653575090877972,0.9315521717071533,35
<keras.src.engine.sequential.Sequential object at 0x408b5c890>,<keras.src.callbacks.History object at 0x408bbce90>,128,2,sgd,0.01,mean_squared_logarithmic_error,True,-3.466288122868793,0.982642615770441,2.644744873046875,172
<keras.src.engine.sequential.Sequential object at 0x408ef5090>,<keras.src.callbacks.History object at 0x408e81ed0>,128,2,sgd,0.01,mean_squared_logarithmic_error,False,0.212178748150201,0.2888419906258736,7.600688934326172,557
<keras.src.engine.sequential.Sequential object at 0x40a2a5a10>,<keras.src.callbacks.History object at 0x40a3cba50>,128,2,sgd,0.01,mse,True,-3.457878931347775,0.9815060467354579,2.353950023651123,135
<keras.src.engine.sequential.Sequential object at 0x408e980d0>,<keras.src.callbacks.History object at 0x40a3eda90>,128,2,sgd,0.01,mse,False,-3.565758818592788,1.0,0.9547913074493408,31
<keras.src.engine.sequential.Sequential object at 0x40b2e4890>,<keras.src.callbacks.History object at 0x40aa2c0d0>,128,2,sgd,0.01,mean_absolute_percentage_error,True,-3.463261122720384,0.9815990638347368,1.3753290176391602,48
